parl_id,legislatura,weights
73950,49,0.5140845070422536
73954,49,0.5140845070422536
73953,49,0.5140845070422536
73957,49,0.5140845070422536
73955,49,0.5140845070422536
73956,49,0.5140845070422536
73958,49,0.5140845070422536
73959,49,0.5140845070422536
73960,49,0.5140845070422536
73962,49,0.5140845070422536
73961,49,0.5140845070422536
73963,49,0.5140845070422536
73964,49,0.5140845070422536
73967,49,0.5140845070422536
73965,49,0.5140845070422536
73966,49,0.5140845070422536
73968,49,0.5140845070422536
73969,49,0.5140845070422536
73970,49,0.5140845070422536
73971,49,0.5140845070422536
73973,49,0.5140845070422536
73972,49,0.5140845070422536
73974,49,0.5140845070422536
73976,49,0.5140845070422536
73975,49,0.5140845070422536
73495,49,0.5140845070422536
132146,49,0.5140845070422536
1535,49,0.5140845070422536
67144,49,0.5140845070422536
65459,49,0.5140845070422536
133849,49,0.5140845070422536
65468,49,0.5140845070422536
65472,49,0.5140845070422536
65475,49,0.5140845070422536
65480,49,0.5140845070422536
73630,49,0.5140845070422536
73631,49,0.5140845070422536
73634,49,0.5140845070422536
73635,49,0.5140845070422536
65495,49,0.5140845070422536
73637,49,0.5140845070422536
73638,49,0.5140845070422536
73640,49,0.5140845070422536
73639,49,0.5140845070422536
73641,49,0.5140845070422536
133890,49,0.5140845070422536
65505,49,0.5140845070422536
133896,49,0.5140845070422536
133903,49,0.5140845070422536
133905,49,0.5140845070422536
133928,49,0.5140845070422536
133930,49,0.5140845070422536
73722,49,0.5140845070422536
73727,49,0.5140845070422536
73730,49,0.5140845070422536
73739,49,0.5140845070422536
73738,49,0.5140845070422536
73740,49,0.5140845070422536
73732,49,0.5140845070422536
73741,49,0.5140845070422536
73742,49,0.5140845070422536
73744,49,0.5140845070422536
73747,49,0.5140845070422536
73749,49,0.5140845070422536
73751,49,0.5140845070422536
73754,49,0.5140845070422536
73755,49,0.5140845070422536
73756,49,0.5140845070422536
73757,49,0.5140845070422536
73694,49,0.5140845070422536
73695,49,0.5140845070422536
133938,49,0.5140845070422536
73697,49,0.5140845070422536
73796,49,18.250000000000004
73698,49,0.5140845070422536
73799,49,0.5140845070422536
73699,49,0.5140845070422536
73800,49,18.250000000000004
73802,49,0.5140845070422536
73804,49,0.5140845070422536
73803,49,0.5140845070422536
73700,49,0.5140845070422536
133782,49,0.5140845070422536
73807,49,0.5140845070422536
73810,49,0.5140845070422536
73811,49,0.5140845070422536
73814,49,0.5140845070422536
